Date time,Temperature,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions
1/17/2020 4:00,24.4,5.9,8.8,32.8,88.73,Partially cloudy
1/17/2020 5:00,24.4,7.6,7,35.2,91.88,Partially cloudy
1/17/2020 6:00,24.6,5.4,6.6,35.2,90.86,Partially cloudy
1/17/2020 7:00,24.3,5.4,7.1,25.4,91.93,Partially cloudy
1/17/2020 8:00,26.4,6.3,8,27,81.58,Partially cloudy
1/17/2020 9:00,28.4,6.3,8,14.8,70.8,Clear
1/17/2020 10:00,30.2,4.6,9.1,0,60.62,Clear
1/17/2020 11:00,31.4,8.6,8,0,50.82,Clear
1/17/2020 12:00,32,7.7,7,35.2,50.97,Partially cloudy
1/17/2020 13:00,32.9,4.8,8.2,81.4,44.75,Overcast
1/17/2020 14:00,34,3.9,8,88.8,37.78,Overcast
1/17/2020 15:00,34,5.2,8,88.8,33.27,Overcast
1/17/2020 16:00,32.6,10.8,8.4,69.5,41.26,Partially cloudy
1/17/2020 17:00,30,16.9,8,50,57.13,Partially cloudy
1/17/2020 18:00,29.6,14,8,50,54.34,Partially cloudy
1/17/2020 19:00,27.9,11.5,9.1,49.1,70.39,Partially cloudy
1/17/2020 20:00,27.6,16.2,8,27,67.35,Partially cloudy
1/17/2020 21:00,27,18.4,8,27,69.73,Partially cloudy
1/17/2020 22:00,26.9,16.3,9.1,17.2,70.6,Clear
1/17/2020 23:00,26,13.3,8,30,73.97,Partially cloudy
1/18/2020 0:00,25.6,6.3,8,27,75.77,Partially cloudy
1/18/2020 1:00,25,6.4,9.1,29.2,83.45,Partially cloudy
1/18/2020 2:00,24,7.6,8,35.2,88.6,Partially cloudy
1/18/2020 3:00,24,8.3,8,35.2,88.6,Partially cloudy
1/18/2020 4:00,24,2.5,7.3,31.9,88.7,Partially cloudy
1/18/2020 5:00,23.6,1.1,7,35.2,90.79,Partially cloudy
1/18/2020 6:00,23.6,1.8,7,35.2,94.13,Partially cloudy
1/18/2020 7:00,24.3,2.9,5.8,29.2,89.03,Partially cloudy
1/18/2020 8:00,26,6.3,4.6,35.2,78.64,Partially cloudy
1/18/2020 9:00,27,6.7,5.4,27,74.14,Partially cloudy
1/18/2020 10:00,28.4,4.7,8.6,2,64.71,Clear
1/18/2020 11:00,30,6.3,8,0,57.13,Clear
1/18/2020 12:00,31.4,8.3,8,0,52.72,Clear
1/18/2020 13:00,31.9,3.9,7.2,32,49.69,Partially cloudy
1/18/2020 14:00,31.6,2.1,6.6,50,53.48,Partially cloudy
1/18/2020 15:00,30,14,7,88.8,60.06,Overcast
1/18/2020 16:00,30,13.1,8.6,68.5,63.8,Partially cloudy
1/18/2020 17:00,29,13,8,66.3,68.4,Partially cloudy
1/18/2020 18:00,29,11.2,8,66.3,62.06,Partially cloudy
1/18/2020 19:00,28.5,14.7,9.1,52.8,62.66,Partially cloudy
1/18/2020 20:00,27,17.6,8.8,50,63.93,Partially cloudy
1/18/2020 21:00,27,18.4,10,50,65.56,Partially cloudy
1/18/2020 22:00,26,18.4,10.9,50.9,70.31,Partially cloudy
1/18/2020 23:00,26,15.1,10,35.2,69.54,Partially cloudy
1/19/2020 0:00,26,11.6,10,35.2,69.54,Partially cloudy
1/19/2020 1:00,25,7.4,10.9,35.6,74.57,Partially cloudy
1/19/2020 2:00,24,4.7,10,35.2,83.34,Partially cloudy
1/19/2020 3:00,24,6.3,8,35.2,83.34,Partially cloudy
1/19/2020 4:00,23.6,5.4,9.1,34.7,85.3,Partially cloudy
1/19/2020 5:00,23,4.7,8,35.2,88.52,Partially cloudy
1/19/2020 6:00,23,1.8,8,35.2,90.75,Partially cloudy
1/19/2020 7:00,24.3,4.7,8,25.4,86.75,Partially cloudy
1/19/2020 8:00,25.4,4.7,5.4,14.8,81.46,Clear
1/19/2020 9:00,27.8,3.9,7.4,0,66.49,Clear
1/19/2020 10:00,30.3,6.7,10,0,53.36,Clear
1/19/2020 11:00,32.6,8.6,9,27,43.53,Partially cloudy
1/19/2020 12:00,33,6.7,10,50,40.99,Partially cloudy
1/19/2020 13:00,33.3,4.7,10.2,48.1,41.93,Partially cloudy
1/19/2020 14:00,33.4,7.8,8,50,40.07,Partially cloudy
1/19/2020 15:00,33.6,4.3,8,50,39.65,Partially cloudy
1/19/2020 16:00,32.8,4.3,9.1,45.4,41.88,Partially cloudy
1/19/2020 17:00,30.8,16.6,8,35.2,54.01,Partially cloudy
1/19/2020 18:00,28.6,15.1,8.8,35.2,63.54,Partially cloudy
1/19/2020 19:00,27.9,13.4,10.9,30.1,66.1,Partially cloudy
1/19/2020 20:00,27.6,13.7,10,27,67.35,Partially cloudy
1/19/2020 21:00,27,19.6,10,27,65.56,Partially cloudy
1/19/2020 22:00,26,18.1,10.9,29.2,71.84,Partially cloudy
1/19/2020 23:00,25.6,14.4,10,27,75.77,Partially cloudy
1/20/2020 0:00,25,12.2,10,27,78.5,Partially cloudy
1/20/2020 1:00,24.1,6.7,10.9,29.2,85.25,Partially cloudy
1/20/2020 2:00,24,3.6,10,27,83.34,Partially cloudy
1/20/2020 3:00,24,3.6,10,27,88.6,Partially cloudy
1/20/2020 4:00,23.9,5.2,9.1,34.7,88.44,Partially cloudy
1/20/2020 5:00,23,5.4,8,35.2,91.8,Partially cloudy
1/20/2020 6:00,23,3.6,8,27,90.75,Partially cloudy
1/20/2020 7:00,24.7,2.5,8.2,2,84.92,Clear
1/20/2020 8:00,27.4,4.3,7.4,0,72.39,Clear
1/20/2020 9:00,28.4,7.6,8,0,63.37,Clear
1/20/2020 10:00,30.8,7.7,10.9,2,48.99,Clear
1/20/2020 11:00,32.4,7.6,10,30,42.39,Partially cloudy
1/20/2020 12:00,33,7.8,10,27,40.99,Partially cloudy
1/20/2020 13:00,33.3,8,10.9,27.3,41.8,Partially cloudy
1/20/2020 14:00,34,9,10,50,41.27,Partially cloudy
1/20/2020 15:00,34,10.1,10,50,40.23,Partially cloudy
1/20/2020 16:00,33,10.4,10,41.9,40.99,Partially cloudy
1/20/2020 17:00,31.6,16.6,10,27,45.53,Partially cloudy
1/20/2020 18:00,30.6,11.9,10,27,48.77,Partially cloudy
1/20/2020 19:00,30,14.8,10,27,48.61,Partially cloudy
1/20/2020 20:00,28.6,17.6,10,27,54.09,Partially cloudy
1/20/2020 21:00,28,12.2,10,27,59.6,Partially cloudy
1/20/2020 22:00,27.6,10.1,10,50,63.32,Partially cloudy
1/20/2020 23:00,27,10.4,10,50,65.56,Partially cloudy
1/21/2020 0:00,27,7,10,50,65.56,Partially cloudy
1/21/2020 1:00,26,4.7,10,50,69.54,Partially cloudy
1/21/2020 2:00,26,5.4,10,35.2,69.54,Partially cloudy
1/21/2020 3:00,25.6,4.3,10,35.2,75.77,Partially cloudy
1/21/2020 4:00,25,4.3,10,35.2,83.45,Partially cloudy
1/21/2020 5:00,25,9.4,10,35.2,78.5,Partially cloudy
1/21/2020 6:00,25,8.6,9.2,35.2,80.48,Partially cloudy
1/21/2020 7:00,25.3,6.4,9.1,27.3,86.11,Partially cloudy
1/21/2020 8:00,27.8,8.3,8,14.8,68.96,Clear
1/21/2020 9:00,30.8,10.1,8,0,46.95,Clear
1/21/2020 10:00,32.8,10.8,9.9,0,39.75,Clear
1/21/2020 11:00,34,8.8,10,0,37.34,Clear
1/21/2020 12:00,34,6,10,0,37.34,Clear
1/21/2020 13:00,34.9,8.5,10.9,32.8,36.39,Partially cloudy
1/21/2020 14:00,35.4,6.3,10,50,32.41,Partially cloudy
1/21/2020 15:00,35,6.7,10,50,33.15,Partially cloudy
1/21/2020 16:00,32.5,14.4,10.9,46.2,46.51,Partially cloudy
1/21/2020 17:00,31.6,12.6,10,41.9,47.25,Partially cloudy
1/21/2020 18:00,30,12.2,10,35.2,53.08,Partially cloudy
1/21/2020 19:00,28.9,9.5,10.9,36.6,56.5,Partially cloudy
1/21/2020 20:00,29,17.3,10,35.2,51.5,Partially cloudy
1/21/2020 21:00,28.6,19.2,10,35.2,54.09,Partially cloudy
1/21/2020 22:00,27.8,16.2,10.9,24.5,59.52,Clear
1/21/2020 23:00,27,10.4,10,27,67.23,Partially cloudy
1/22/2020 0:00,26.6,10.4,10,27,68.86,Partially cloudy
1/22/2020 1:00,25.9,9,10.9,28.2,74.69,Partially cloudy
1/22/2020 2:00,26,10.4,10,27,72.14,Partially cloudy
1/22/2020 3:00,26,12.6,10,27,69.54,Partially cloudy
1/22/2020 4:00,25.4,14,10.9,28.2,72.8,Partially cloudy
1/22/2020 5:00,25,6.7,10,27,78.5,Partially cloudy
1/22/2020 6:00,24,5.4,10,27,83.34,Partially cloudy
1/22/2020 7:00,25.3,6.7,10.9,25.4,82.29,Partially cloudy
1/22/2020 8:00,27,7.6,10,27,72.32,Partially cloudy
1/22/2020 9:00,29.4,6.3,10,27,59.12,Partially cloudy
1/22/2020 10:00,30.8,5.4,10.9,25.4,51.53,Partially cloudy
1/22/2020 11:00,31.4,10.4,10,27,50.82,Partially cloudy
1/22/2020 12:00,33.4,6,10,27,45.39,Partially cloudy
1/22/2020 13:00,33.8,8.2,10.9,28.2,44.45,Partially cloudy
1/22/2020 14:00,33.6,5.4,10,66.3,42.21,Partially cloudy
1/22/2020 15:00,33.6,7,10,88.8,44.92,Overcast
1/22/2020 16:00,32.9,14.1,10.9,85.2,46.78,Overcast
1/22/2020 17:00,31.6,16.9,10,50,50.28,Partially cloudy
1/22/2020 18:00,30.6,14.4,10,50,50.02,Partially cloudy
1/22/2020 19:00,28.9,13.7,10.9,27.3,55.39,Partially cloudy
1/22/2020 20:00,28.6,12.6,10,27,57.58,Partially cloudy
1/22/2020 21:00,28,12.2,10,27,61.84,Partially cloudy
1/22/2020 22:00,27.5,13.1,10.9,25.4,62.73,Partially cloudy
1/22/2020 23:00,28,16.2,10,27,58.11,Partially cloudy
1/23/2020 0:00,27,16.6,10,27,61.61,Partially cloudy
1/23/2020 1:00,26.9,13,10.9,37.5,62.5,Partially cloudy
1/23/2020 2:00,26,11.2,10,35.2,65.35,Partially cloudy
1/23/2020 3:00,26,11.2,10,35.2,65.35,Partially cloudy
1/23/2020 4:00,25.8,10.1,10.9,39.4,66.75,Partially cloudy
1/23/2020 5:00,25.6,9.4,10,35.2,66.95,Partially cloudy
1/23/2020 6:00,25,10.1,10,35.2,65.14,Partially cloudy
1/23/2020 7:00,26.2,9.2,10.9,28.2,60.93,Partially cloudy
1/23/2020 8:00,28,14,10,14.8,51.24,Clear
1/23/2020 9:00,29.4,16.2,10,0,47.23,Clear
1/23/2020 10:00,30.3,14.7,10.9,36.1,45.35,Partially cloudy
1/23/2020 11:00,32.2,13.4,10,66.3,40.22,Partially cloudy
1/23/2020 12:00,33.6,9.9,10,88.8,39.65,Overcast
1/23/2020 13:00,33.9,8,10.9,84.2,37.78,Overcast
1/23/2020 14:00,34,9.4,10,88.8,36.39,Overcast
1/23/2020 15:00,33.4,8.6,10,88.8,37.62,Overcast
1/23/2020 16:00,33.4,17.3,10.9,66.7,33.24,Partially cloudy
1/23/2020 17:00,31.6,15.8,10,41.9,37.64,Partially cloudy
1/23/2020 18:00,29.6,15.1,10,27,44.99,Partially cloudy
1/23/2020 19:00,28.5,14.1,10.9,25.4,50.31,Partially cloudy
1/23/2020 20:00,27.6,14.8,10,27,55.89,Partially cloudy
1/23/2020 21:00,27,12.2,10,27,60.07,Partially cloudy
1/23/2020 22:00,26.9,16.6,10.9,25.4,58.14,Partially cloudy
1/23/2020 23:00,27,15.5,10,35.2,54.33,Partially cloudy
1/24/2020 0:00,27,14,10,35.2,54.33,Partially cloudy
1/24/2020 1:00,25.8,8.6,10.9,32.8,59.78,Partially cloudy
1/24/2020 2:00,26,4.7,10,35.2,57.63,Partially cloudy
1/24/2020 3:00,25.2,6,10,35.2,60.48,Partially cloudy
1/24/2020 4:00,23.5,4.3,10.9,35.6,74.24,Partially cloudy
1/24/2020 5:00,23,5.9,10,35.2,78.21,Partially cloudy
1/24/2020 6:00,24,10.8,10,35.2,75.52,Partially cloudy
1/24/2020 7:00,24.8,11.9,10.9,16.2,73.67,Clear
1/24/2020 8:00,26.8,9.4,10,0,57.03,Clear
1/24/2020 9:00,29.8,16.2,10,0,42.18,Clear
1/24/2020 10:00,31.2,16.7,10.9,6.1,40,Clear
1/24/2020 11:00,33.4,10.1,10,30,35.3,Partially cloudy
1/24/2020 12:00,33,8.6,10,27,34.77,Partially cloudy
1/24/2020 13:00,34.2,10.5,10.9,37.5,31.21,Partially cloudy
1/24/2020 14:00,34.6,6.7,10,50,29.82,Partially cloudy
1/24/2020 15:00,33.6,14.8,10,50,34.93,Partially cloudy
1/24/2020 16:00,32.5,18.8,10.9,43.6,37.4,Partially cloudy
1/24/2020 17:00,30.6,14.8,10,27,45.26,Partially cloudy
1/24/2020 18:00,29,17.3,10,27,54.83,Partially cloudy
1/24/2020 19:00,28.5,15.7,10.9,27.3,60.37,Partially cloudy
1/24/2020 20:00,27,15.5,10,27,69.73,Partially cloudy
1/24/2020 21:00,26.6,18.2,10,27,71.42,Partially cloudy
1/24/2020 22:00,26,18.1,10.9,27.3,76.18,Partially cloudy
1/24/2020 23:00,26,17.6,10,27,78.64,Partially cloudy
1/25/2020 0:00,26,15.5,10,27,78.64,Partially cloudy
1/25/2020 1:00,25,12.2,10.9,32.8,83.78,Partially cloudy
1/25/2020 2:00,25,13,10,35.2,81.41,Partially cloudy
1/25/2020 3:00,25,12.2,10,35.2,78.5,Partially cloudy
1/25/2020 4:00,24.9,11.5,9.1,32.8,80.97,Partially cloudy
1/25/2020 5:00,24.6,7.6,8,35.2,83.41,Partially cloudy
1/25/2020 6:00,25,4.3,8.8,14.8,83.45,Clear
1/25/2020 7:00,25.3,6.4,10.9,6.1,81.96,Clear
1/25/2020 8:00,27.4,10.1,10,0,68.09,Clear
1/25/2020 9:00,29.4,14.4,10,0,56.99,Clear
1/25/2020 10:00,30.9,18.8,10.9,25.9,52.75,Partially cloudy
1/25/2020 11:00,32.4,14,10,27,46.28,Partially cloudy
1/25/2020 12:00,33.4,14.4,10,66.3,43.16,Partially cloudy
1/25/2020 13:00,32.8,14.1,10.9,84.2,46.4,Overcast
1/25/2020 14:00,33,15.5,10,88.8,44.76,Overcast
1/25/2020 15:00,32.6,18.4,10,50,44.65,Partially cloudy
1/25/2020 16:00,30.9,21.3,10.9,27.3,49.15,Partially cloudy
1/25/2020 17:00,29.6,21.3,10,27,57.81,Partially cloudy
1/25/2020 18:00,28,18.2,10,27,64.14,Partially cloudy
1/25/2020 19:00,27.5,13.7,10.9,27.3,69.83,Partially cloudy
1/25/2020 20:00,27,13.3,10,27,75.99,Partially cloudy
1/25/2020 21:00,26.6,10.4,10,27,80.69,Partially cloudy
1/25/2020 22:00,25.9,9.8,10.9,24.5,84.03,Clear
1/25/2020 23:00,26,9.4,10,27,85.64,Partially cloudy
1/26/2020 0:00,26,7.6,10,27,83.56,Partially cloudy
1/26/2020 1:00,25.5,10.4,10.9,27.3,88.07,Partially cloudy
1/26/2020 2:00,25,10.4,10,27,94.19,Partially cloudy
1/26/2020 3:00,25,6,10,27,94.19,Partially cloudy
1/26/2020 4:00,24,6.7,10.9,28.2,96.16,Partially cloudy
1/26/2020 5:00,25,7,10,27,94.19,Partially cloudy
1/26/2020 6:00,25,6.7,10,27,94.19,Partially cloudy
1/26/2020 7:00,25.3,9,10.9,25.4,92.3,Partially cloudy
1/26/2020 8:00,26.4,11.2,10,50,81.58,Partially cloudy
1/26/2020 9:00,28.8,10.4,10,50,65.06,Partially cloudy
1/26/2020 10:00,29.9,7.5,10.9,48.1,57.91,Partially cloudy
1/26/2020 11:00,31.4,7,10,27,47.76,Partially cloudy
1/26/2020 12:00,32,7.8,10,27,44.49,Partially cloudy
1/26/2020 13:00,32.3,9,10.9,49.1,45.03,Partially cloudy
1/26/2020 14:00,33.4,7.7,10,50,42.66,Partially cloudy
1/26/2020 15:00,32.6,7.7,10,50,44.65,Partially cloudy
1/26/2020 16:00,30.9,16.4,10.9,40.8,54.05,Partially cloudy
1/26/2020 17:00,29.6,17.6,10,27,58.48,Partially cloudy
1/26/2020 18:00,27.6,16.9,10,35.2,64.93,Partially cloudy
1/26/2020 19:00,26.9,15.7,10.9,27.3,74.67,Partially cloudy
1/26/2020 20:00,26,17.6,10,27,83.56,Partially cloudy
1/26/2020 21:00,26,15.5,10,50,88.76,Partially cloudy
1/26/2020 22:00,25.9,12.1,10.9,48.1,83.79,Partially cloudy
1/26/2020 23:00,26,12.2,10,50,83.56,Partially cloudy
1/27/2020 0:00,25,13,10,50,88.68,Partially cloudy
1/27/2020 1:00,24.9,10.1,10.9,46.2,90.82,Partially cloudy
1/27/2020 2:00,25,13,10,35.2,88.68,Partially cloudy
1/27/2020 3:00,25,11.5,10,35.2,88.68,Partially cloudy
1/27/2020 4:00,24.9,11.2,10.9,34.7,88.77,Partially cloudy
1/27/2020 5:00,25,9.4,10,35.2,88.68,Partially cloudy
1/27/2020 6:00,25,8.6,10,35.2,88.68,Partially cloudy
1/27/2020 7:00,25.3,9.4,10.9,25.4,86.85,Partially cloudy
1/27/2020 8:00,26.4,13,10,35.2,76.77,Partially cloudy
1/27/2020 9:00,28.4,14.8,10,50,66.61,Partially cloudy
1/27/2020 10:00,28.9,16.4,10.9,88,64.94,Overcast
1/27/2020 11:00,30.6,14.4,10,88.8,56.62,Overcast
1/27/2020 12:00,31,16.9,10,72.6,55.32,Partially cloudy
1/27/2020 13:00,31.3,17.3,10.9,48.1,54.48,Partially cloudy
1/27/2020 14:00,32,19.2,10,50,49.14,Partially cloudy
1/27/2020 15:00,32,18.4,10,27,49.14,Partially cloudy
1/27/2020 16:00,30.5,21.2,10.9,27.3,51.85,Partially cloudy
1/27/2020 17:00,28.6,18.4,10,27,61.26,Partially cloudy
1/27/2020 18:00,27,18.4,10,35.2,71.49,Partially cloudy
1/27/2020 19:00,26,15.4,10.9,32.8,80.65,Partially cloudy
1/27/2020 20:00,26,11.5,10,35.2,83.56,Partially cloudy
1/27/2020 21:00,26,13.7,10,35.2,83.56,Partially cloudy
1/27/2020 22:00,25.9,11.5,10.9,39.4,83.56,Partially cloudy
1/27/2020 23:00,26,11.2,10,35.2,83.56,Partially cloudy
1/28/2020 0:00,25,10.1,10,50,88.68,Partially cloudy
1/28/2020 1:00,24.9,9.4,10.9,46.2,86.86,Partially cloudy
1/28/2020 2:00,24.6,11.2,10,35.2,90.86,Partially cloudy
1/28/2020 3:00,24,9.4,10,35.2,94.15,Partially cloudy
1/28/2020 4:00,24,6.3,10.9,32.8,88.75,Partially cloudy
1/28/2020 5:00,24,9,10,35.2,90.82,Partially cloudy
1/28/2020 6:00,24,10.1,10,27,94.15,Partially cloudy
1/28/2020 7:00,24.9,9.8,10.9,37.5,89.43,Partially cloudy
1/28/2020 8:00,26.4,14.8,10,35.2,76.77,Partially cloudy
1/28/2020 9:00,28,15.1,10,35.2,65.77,Partially cloudy
1/28/2020 10:00,28.9,15.1,10.9,50,62.47,Partially cloudy
1/28/2020 11:00,30.4,10.8,10,88.8,55.17,Overcast
1/28/2020 12:00,31.6,14.8,10,88.8,50.28,Overcast
1/28/2020 13:00,31.9,12.8,10.9,84.2,47.15,Overcast
1/28/2020 14:00,32,11.2,10,88.8,47.36,Overcast
1/28/2020 15:00,31.6,12.2,10,72.6,48.46,Partially cloudy
1/28/2020 16:00,30.5,17,10.9,38.9,54.6,Partially cloudy
1/28/2020 17:00,28.6,18.4,10,27,61.26,Partially cloudy
1/28/2020 18:00,28,15.8,10,27,60.3,Partially cloudy
1/28/2020 19:00,26.9,13.1,10.9,27.3,67.84,Partially cloudy
1/28/2020 20:00,26,10.1,10,27,76.71,Partially cloudy
1/28/2020 21:00,26,13.3,10,27,78.64,Partially cloudy
1/28/2020 22:00,25.5,10.4,10.9,34.7,80.87,Partially cloudy
1/28/2020 23:00,25,7.6,10,50,83.45,Partially cloudy
1/29/2020 0:00,25,7.6,10,50,83.45,Partially cloudy
1/29/2020 1:00,24.6,9.4,10.9,46.2,87.89,Partially cloudy
1/29/2020 2:00,24,6.3,10,50,94.15,Partially cloudy
1/29/2020 3:00,24,10.8,10,50,94.15,Partially cloudy
1/29/2020 4:00,23.9,11.5,10.9,25.4,94.04,Partially cloudy
1/29/2020 5:00,24,11.2,10,27,94.15,Partially cloudy
1/29/2020 6:00,24,11.5,10,14.8,90.82,Clear
1/29/2020 7:00,25.3,9.4,10.9,32.8,87.34,Partially cloudy
1/29/2020 8:00,26.4,13.7,10,50,81.58,Partially cloudy
1/29/2020 9:00,28,12.2,10,50,69.92,Partially cloudy
1/29/2020 10:00,29,11.1,10.9,50.9,64.5,Partially cloudy
1/29/2020 11:00,31,7.6,10,50,53.95,Partially cloudy
1/29/2020 12:00,31.4,4.3,10,88.8,50.82,Overcast
1/29/2020 13:00,32.3,7.2,10.9,86.1,46.2,Overcast
1/29/2020 14:00,32.6,6,10,88.8,45.8,Overcast
1/29/2020 15:00,32.2,15.2,10,88.8,53.02,Overcast
1/29/2020 16:00,30.5,18.8,10.9,50,56.48,Partially cloudy
1/29/2020 17:00,29,16.2,10,41.9,59.02,Partially cloudy
1/29/2020 18:00,28,15.5,10,27,61.84,Partially cloudy
1/29/2020 19:00,26.9,11.1,10.9,27.3,70.61,Partially cloudy
1/29/2020 20:00,27,11.2,10,27,74.14,Partially cloudy
1/29/2020 21:00,26,10.4,10,27,80.61,Partially cloudy
1/29/2020 22:00,25.9,13.1,10.9,25.4,78.9,Partially cloudy
1/29/2020 23:00,26,13.7,10,27,78.64,Partially cloudy
1/30/2020 0:00,26,14,10,27,78.64,Partially cloudy
1/30/2020 1:00,25.5,9.8,10.9,24.5,81.28,Clear
1/30/2020 2:00,25,10.1,10,27,83.45,Partially cloudy
1/30/2020 3:00,25,10.1,10,27,85.54,Partially cloudy
1/30/2020 4:00,24.9,6.9,10.9,32.8,88.77,Partially cloudy
1/30/2020 5:00,24,2.9,10,35.2,90.82,Partially cloudy
1/30/2020 6:00,24.4,4.3,10,35.2,88.63,Partially cloudy
1/30/2020 7:00,24.9,4.9,10.2,86.1,89.17,Overcast
1/30/2020 8:00,26.4,3.6,8.8,72.6,81.58,Partially cloudy
1/30/2020 9:00,28,5.2,10,50,69.92,Partially cloudy
1/30/2020 10:00,29.3,9.8,10.9,48.1,63.36,Partially cloudy
1/30/2020 11:00,30.4,7.6,10,50,55.82,Partially cloudy
1/30/2020 12:00,32,10.4,10,88.8,47.91,Overcast
1/30/2020 13:00,32.4,6.7,10.9,88,45.7,Overcast
1/30/2020 14:00,33,6.3,10,88.8,43.64,Overcast
1/30/2020 15:00,32.6,8.3,10,50,44.65,Partially cloudy
1/30/2020 16:00,31,9.2,10.9,52.8,53.48,Partially cloudy
1/30/2020 17:00,29,16.6,10,50,65.97,Partially cloudy
1/30/2020 18:00,28,13.4,10,50,68.21,Partially cloudy
1/30/2020 19:00,27.9,14.4,10.9,46.2,70.58,Partially cloudy
1/30/2020 20:00,27,10.4,10,50,74.14,Partially cloudy
1/30/2020 21:00,26.6,11.9,10,27,75.93,Partially cloudy
1/30/2020 22:00,25.9,12.4,10.9,32,78.86,Partially cloudy
1/30/2020 23:00,26,3.3,10,27,78.64,Partially cloudy
1/31/2020 0:00,25.6,6.7,10,27,80.56,Partially cloudy
1/31/2020 1:00,25.5,7,10.9,37.5,80.82,Partially cloudy
1/31/2020 2:00,24.6,8.3,10,35.2,85.5,Partially cloudy
1/31/2020 3:00,24,9.4,10,35.2,88.6,Partially cloudy
1/31/2020 4:00,23.6,9,10.9,39.4,85.11,Partially cloudy
1/31/2020 5:00,23,4.3,10,35.2,88.52,Partially cloudy
1/31/2020 6:00,24,3.6,9.2,35.2,88.6,Partially cloudy
1/31/2020 7:00,24.3,5.2,9.9,40.3,83.57,Partially cloudy
1/31/2020 8:00,26,6.3,10,35.2,78.64,Partially cloudy
1/31/2020 9:00,27.4,8.3,10,66.3,72.39,Partially cloudy
1/31/2020 10:00,28.3,5.6,9.1,88,66.79,Overcast
1/31/2020 11:00,29.4,5.4,8.8,72.6,59.12,Partially cloudy
1/31/2020 12:00,30.4,5.9,10,50,52.47,Partially cloudy
1/31/2020 13:00,30.6,3.9,10.9,88,50.41,Overcast
1/31/2020 14:00,31,10.1,8,88.8,52.62,Overcast
1/31/2020 15:00,31,9.4,8,50,51.41,Partially cloudy
1/31/2020 16:00,29.9,13.7,9.1,53.8,56.69,Partially cloudy
1/31/2020 17:00,28.6,15.5,8,66.3,63.54,Partially cloudy
1/31/2020 18:00,28,11.9,8,66.3,59.6,Partially cloudy
1/31/2020 19:00,27.5,12.5,9.9,53.8,62.27,Partially cloudy
1/31/2020 20:00,27,12.2,10,35.2,57.87,Partially cloudy
1/31/2020 21:00,26,10.8,10,35.2,61.39,Partially cloudy
1/31/2020 22:00,25.9,6.4,10.9,34.7,62.53,Partially cloudy
1/31/2020 23:00,25,7.6,10,35.2,69.35,Partially cloudy
2/1/2020 0:00,24.6,6.7,10,35.2,72.88,Partially cloudy
2/1/2020 1:00,24.9,7.8,10.9,39.4,70.07,Partially cloudy
2/1/2020 2:00,25,6.3,10,35.2,71.96,Partially cloudy
2/1/2020 3:00,25,3.9,10,35.2,73.8,Partially cloudy
2/1/2020 4:00,24.4,4.7,10.9,39.4,74.96,Partially cloudy
2/1/2020 5:00,25,6.7,10,35.2,69.35,Partially cloudy
2/1/2020 6:00,24,5.4,9.2,51.4,76.4,Partially cloudy
2/1/2020 7:00,24.9,3.9,9.9,39.4,68,Partially cloudy
2/1/2020 8:00,26.4,6.7,10,27,62.2,Partially cloudy
2/1/2020 9:00,28,3.9,10,14.8,52.58,Clear
2/1/2020 10:00,28.9,6.7,10.9,16.2,52.09,Clear
2/1/2020 11:00,30,7.6,10,30,46.83,Partially cloudy
2/1/2020 12:00,30.4,7.6,10,66.3,44.59,Partially cloudy
2/1/2020 13:00,31.4,6,10.9,88,43.53,Overcast
2/1/2020 14:00,31.4,3.3,10,88.8,44.86,Overcast
2/1/2020 15:00,31.4,7.8,8,88.8,44.86,Overcast
2/1/2020 16:00,30.5,11.2,9.1,61,47.36,Partially cloudy
2/1/2020 17:00,29,14,8.8,88.8,50.2,Overcast
2/1/2020 18:00,28,10.4,10,50,52.58,Partially cloudy
2/1/2020 19:00,26.9,15.4,10.9,48.1,53.8,Partially cloudy
2/1/2020 20:00,26,14.4,10,50,57.63,Partially cloudy
2/1/2020 21:00,26,15.1,10,50,61.39,Partially cloudy
2/1/2020 22:00,25.5,15.3,10.9,48.1,60,Partially cloudy
2/1/2020 23:00,25,15.1,10,50,65.14,Partially cloudy
2/2/2020 0:00,25,10.8,10,50,65.14,Partially cloudy
2/2/2020 1:00,23.9,7,10.9,38.9,70.26,Partially cloudy
2/2/2020 2:00,23,5.4,10,27,78.21,Partially cloudy
2/2/2020 3:00,22.6,5.2,10,27,80.16,Partially cloudy
2/2/2020 4:00,22.5,6.4,10.9,25.4,80.53,Partially cloudy
2/2/2020 5:00,22.4,7.8,10,27,81.08,Partially cloudy
2/2/2020 6:00,22,5.4,10,35.2,83.11,Partially cloudy
2/2/2020 7:00,23.3,3.9,9.1,16.2,81.06,Clear
2/2/2020 8:00,24,7.8,7.2,0,78.35,Clear
2/2/2020 9:00,26,4.7,6.8,50,67.81,Partially cloudy
2/2/2020 10:00,27.7,5.7,9.1,36.6,57.43,Partially cloudy
2/2/2020 11:00,29,6.3,8,50,53.45,Partially cloudy
2/2/2020 12:00,30,5.4,8,50,49.87,Partially cloudy
2/2/2020 13:00,30.9,9.2,9.1,50,46.49,Partially cloudy
2/2/2020 14:00,31.4,9.7,8,88.8,43.21,Overcast
2/2/2020 15:00,31.6,9.4,8,50,41.67,Partially cloudy
